Type,Line,Space,ID,Origin,InitialOrigin,Reference1,Reference2,Reference3,Tags,Roles,MaxUnauthorised,NumberReference1,NumberReference2,NumberReference3
Image,25,32,fbdcd1b0-072e-410b-adaa-b7bbc1c3f9f8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-2.jpg,,waterstaatskaart,1,1,,,-1,25,,
Image,26,32,ebf897f3-d476-4996-867c-c94d3f4c3d51,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-3.jpg,,waterstaatskaart,1,1,,,-1,26,,
Image,27,32,7fda3807-cd20-4d86-9cc1-613cedc86ab9,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-4.jpg,,waterstaatskaart,1,1,,,-1,27,,
Image,28,32,444806cf-4c01-4a1b-a1e5-65cb2d28ab31,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-1.jpg,,waterstaatskaart,1,1,,,-1,28,,
Image,29,32,6d49e35e-aa1c-4d1f-8787-54b3682e5b05,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-2.jpg,,waterstaatskaart,1,1,,,-1,29,,
Image,30,32,d56dd0e7-7720-4469-8b62-3e8326a76d3b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-3.jpg,,waterstaatskaart,1,1,,,-1,30,,
Image,31,32,da608f9b-80b8-41ec-8dd9-03ffc4c42298,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-1.jpg,,waterstaatskaart,1,1,,,-1,31,,
Image,32,32,f4d192f2-bf83-429a-901c-6032d2bff6ed,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-2.jpg,,waterstaatskaart,1,1,,,-1,32,,
Image,33,32,b48c57c7-239d-4e53-8c9f-3e3469fe0a88,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-3.jpg,,waterstaatskaart,1,1,,,-1,33,,
Image,34,32,f9efc89d-06da-4ac9-83df-a6c4ba864f71,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-4.jpg,,waterstaatskaart,1,1,,,-1,34,,
Image,35,32,ae8d1031-a01b-4bc8-9d97-cca6e93b7e7f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/13-Bourtange-1.jpg,,waterstaatskaart,1,1,,,-1,35,,
Image,36,32,3e0bd6e4-b1fd-45a8-917f-12e9def6ec81,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/13-Bourtange-2.jpg,,waterstaatskaart,1,1,,,-1,36,,
Image,37,32,068764d0-fe90-4aed-b8d2-e63b0be4e213,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-1-1867.jpg,,waterstaatskaart,1,1,,,-1,37,,
Image,38,32,0b1fe645-d580-45e9-967d-0fa729cfcc78,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-2.jpg,,waterstaatskaart,1,1,,,-1,38,,
Image,39,32,86e16e5c-c468-47a9-874e-627c65671902,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-3.jpg,,waterstaatskaart,1,1,,,-1,39,,
Image,40,32,d54e08f9-2e99-4e54-8441-510523fdd974,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-4.jpg,,waterstaatskaart,1,1,,,-1,40,,
Image,41,32,21d0fe2c-7fc2-4b01-8f37-b1ec0b457372,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-1.jpg,,waterstaatskaart,1,1,,,-1,41,,
Image,42,32,2b333022-3673-4be4-8ddf-40d18f0c1f5c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-2.jpg,,waterstaatskaart,1,1,,,-1,42,,
Image,43,32,d84c23a8-633c-4f0a-8512-7b1726927ffd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-3.jpg,,waterstaatskaart,1,1,,,-1,43,,
Image,44,32,9f4edae7-7965-4903-b106-a40cdbaf239d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-1.jpg,,waterstaatskaart,1,1,,,-1,44,,
Image,45,32,548430d5-4692-46b5-b583-a86670139497,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-2.jpg,,waterstaatskaart,1,1,,,-1,45,,
Image,46,32,04e0df57-0da1-4a98-8656-2b6178425f4c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-3.jpg,,waterstaatskaart,1,1,,,-1,46,,
Image,47,32,7172e59a-2c83-48d9-9dfb-e4a9667a5a83,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-4.jpg,,waterstaatskaart,1,1,,,-1,47,,
Image,48,32,7ff58c36-ec81-47d0-b970-9825115cc937,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-1.jpg,,waterstaatskaart,1,1,,,-1,48,,
Image,49,32,92d8c4ae-112c-4025-8e43-b4a396ffe45f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-2.jpg,,waterstaatskaart,1,1,,,-1,49,,
Image,50,32,08726023-6d29-40dc-9a7f-a84b5229fa36,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-3.jpg,,waterstaatskaart,1,1,,,-1,50,,
Image,51,32,9f669434-8842-416f-bad9-65ca7333e9ce,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-4.jpg,,waterstaatskaart,1,1,,,-1,51,,
Image,52,32,9f8b996b-14a0-4ecf-8865-9de7a10d615b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/18-Roswinkel-1.jpg,,waterstaatskaart,1,1,,,-1,52,,
Image,53,32,6e80f321-35b4-4eb8-a0d2-06b3229c4839,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/18-Roswinkel-2.jpg,,waterstaatskaart,1,1,,,-1,53,,
Image,54,32,4f4d9104-0b73-452f-9e8f-5c0768b63e4d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-2.jpg,,waterstaatskaart,1,1,,,-1,54,,
Image,55,32,b6437503-0834-4a5d-abdd-2e025a13d1c2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-3.jpg,,waterstaatskaart,1,1,,,-1,55,,
Image,56,32,26233bbe-6d25-4311-b0a9-4a3dd32ce192,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-4.jpg,,waterstaatskaart,1,1,,,-1,56,,
Image,57,32,c4f4bd1d-d645-4f11-adfe-6f318b0737c8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/20-Enkhuizen-1.jpg,,waterstaatskaart,1,1,,,-1,57,,
Image,58,32,ad832d06-d8d3-43ec-9672-422076146ef0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/20-Enkhuizen-2.jpg,,waterstaatskaart,1,1,,,-1,58,,
Image,59,32,0005e319-384f-4cf4-bcd2-e57cf71aa483,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/21-Zwolle-1.jpg,,waterstaatskaart,1,1,,,-1,59,,
Image,60,32,0bfa6feb-ad2b-4dee-92df-87b8b5c655e0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/21-Zwolle-2.jpg,,waterstaatskaart,1,1,,,-1,60,,
Image,61,32,77a68e88-b2fd-4399-ac83-de76c69d1fd3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/21-Zwolle-3.jpg,,waterstaatskaart,1,1,,,-1,61,,
Image,62,32,cd57be08-54b8-4fd2-b0f3-8c465fe4313d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/21-Zwolle-4.jpg,,waterstaatskaart,1,1,,,-1,62,,
Image,63,32,52940e49-f70b-4000-8f62-92985a21fb8f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/22-Coevorden-1.jpg,,waterstaatskaart,1,1,,,-1,63,,
Image,64,32,81049f48-745b-40d4-9923-9e9fa6b7ac0f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/22-Coevorden-2.jpg,,waterstaatskaart,1,1,,,-1,64,,
Image,65,32,1a9b30b1-e85c-4813-9306-b1f2c720a46b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/22-Coevorden-3.jpg,,waterstaatskaart,1,1,,,-1,65,,
Image,66,32,1e75b91f-26c2-488c-91c0-af6cff3e1a7c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/22-Coevorden-4.jpg,,waterstaatskaart,1,1,,,-1,66,,
Image,67,32,8d37b87a-1d47-4b35-bbe9-aa08c5634561,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/23-Nieuw-Schoonebeek.jpg,,waterstaatskaart,1,1,,,-1,67,,
Image,68,32,6426f194-6613-4699-93c4-09897b46769e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/24-Hillegom-1.jpg,,waterstaatskaart,1,1,,,-1,68,,
Image,69,32,cf301f26-ad8d-474f-8573-ca3d4bdc1b00,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/24-Hillegom-2.jpg,,waterstaatskaart,1,1,,,-1,69,,
Image,70,32,38c42150-50e6-4381-8c21-c909e6d73b4d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/25-Amsterdam-1.jpg,,waterstaatskaart,1,1,,,-1,70,,
Image,71,32,f2533887-e1d3-4a0f-a229-36e2a12c1d37,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/25-Amsterdam-2.jpg,,waterstaatskaart,1,1,,,-1,71,,
Image,72,32,cd3dff12-9cf2-4a28-ac66-fc1bf5b52793,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/25-Amsterdam-3.jpg,,waterstaatskaart,1,1,,,-1,72,,
Image,73,32,39e4b40b-4b33-465c-8e4c-9e9898143bb8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/25-Amsterdam-4.jpg,,waterstaatskaart,1,1,,,-1,73,,
Image,74,32,e99c692c-c4a8-42da-9bf2-1c5c4544493e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/26-Harderwijk-1.jpg,,waterstaatskaart,1,1,,,-1,74,,
Image,75,32,0298ef86-582f-47e6-a19f-21da52d6408b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/26-Harderwijk-2.jpg,,waterstaatskaart,1,1,,,-1,75,,
Image,76,32,b3f80f31-e91c-42c9-8c1d-56e797d95024,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/27-Hattem-1.jpg,,waterstaatskaart,1,1,,,-1,76,,
Image,77,32,e9279173-9ac7-4d71-819e-8b1d2b4ec105,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/27-Hattem-2.jpg,,waterstaatskaart,1,1,,,-1,77,,
Image,78,32,8b4fa931-4616-45df-a826-833e99e97b31,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/27-Hattem-3.jpg,,waterstaatskaart,1,1,,,-1,78,,
Image,79,32,c9e71770-2990-4067-86c8-07efd5ca5a4c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/27-Hattem-4.jpg,,waterstaatskaart,1,1,,,-1,79,,
Image,80,32,aba8d4fb-7bb4-472e-b915-7670660b1078,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/28-Almelo-1.jpg,,waterstaatskaart,1,1,,,-1,80,,
Image,81,32,ed555c54-a875-422c-8dc1-88897043f9d8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/28-Almelo-2.jpg,,waterstaatskaart,1,1,,,-1,81,,
Image,82,32,5bbd723a-9140-486c-8566-0ef71aceddd1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/28-Almelo-3.jpg,,waterstaatskaart,1,1,,,-1,82,,
Image,83,32,9763db67-8c4f-4809-b804-6c3c619e1442,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/28-Almelo-4.jpg,,waterstaatskaart,1,1,,,-1,83,,
Image,84,32,c0514e7f-c272-46f9-bc14-ac84b5181edc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/29-Denekamp-1.jpg,,waterstaatskaart,1,1,,,-1,84,,
Image,85,32,fbd1b372-43ff-4357-b8b7-00169b86b047,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/29-Denekamp-2.jpg,,waterstaatskaart,1,1,,,-1,85,,
Image,86,32,b4970451-a70c-4182-9377-8ac2bc2fe4a5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/30-s-Gravenhage-1.jpg,,waterstaatskaart,1,1,,,-1,86,,
Image,87,32,cb37fbd1-694c-48d4-abea-87943a3f2f9f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/30-s-Gravenhage-2.jpg,,waterstaatskaart,1,1,,,-1,87,,
Image,88,32,ea7c2502-9c6a-48ae-a33d-7f332727325f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/30-s-Gravenhage-3.jpg,,waterstaatskaart,1,1,,,-1,88,,
Image,89,32,12bacde9-6f18-42d7-b3f1-c6b44cd1149c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/31-Utrecht-1.jpg,,waterstaatskaart,1,1,,,-1,89,,
Image,90,32,cea8b5d7-dbe2-482d-88fc-bef755db648b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/31-Utrecht-2.jpg,,waterstaatskaart,1,1,,,-1,90,,
Image,91,32,64995aab-1d29-4e43-af43-c86d80f38223,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/31-Utrecht-3.jpg,,waterstaatskaart,1,1,,,-1,91,,
Image,92,32,3ccae506-0a3e-4f02-889d-35a1f6669e34,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/31-Utrecht-4.jpg,,waterstaatskaart,1,1,,,-1,92,,
Image,93,32,9a346806-a89b-4fa7-967a-80c15e4588c4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/32-Amersfoort-1.jpg,,waterstaatskaart,1,1,,,-1,93,,
Image,94,32,90e79adb-76c1-4cbb-bc99-00a85e7523e4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/32-Amersfoort-2.jpg,,waterstaatskaart,1,1,,,-1,94,,
Image,95,32,5a33c7da-8791-4266-b5e8-54f9b7c71d9d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/32-Amersfoort-3.jpg,,waterstaatskaart,1,1,,,-1,95,,
Image,96,32,37c28218-06ff-4366-843e-9570d32ddfa1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/32-Amersfoort-4.jpg,,waterstaatskaart,1,1,,,-1,96,,
Image,97,32,addd88cc-dcbb-4c3b-9629-070fbd272f0b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/33-Zutphen-1.jpg,,waterstaatskaart,1,1,,,-1,97,,
Image,98,32,1b291d23-89ca-4c56-8d3d-3bc2b2a35bec,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/33-Zutphen-2.jpg,,waterstaatskaart,1,1,,,-1,98,,
Image,99,32,a374308b-8eb9-445d-b87c-334538d6f37c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/33-Zutphen-3.jpg,,waterstaatskaart,1,1,,,-1,99,,
Image,100,32,8edd43c4-07e3-44ec-a5b7-83d9443429b2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/33-Zutphen-4.jpg,,waterstaatskaart,1,1,,,-1,100,,
Image,101,32,ffda8966-c341-435a-98b0-09d2f24e805a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/34-Groenlo-1.jpg,,waterstaatskaart,1,1,,,-1,101,,
Image,102,32,2e19156b-9f7a-4025-82b7-127f056ea805,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/34-Groenlo-2.jpg,,waterstaatskaart,1,1,,,-1,102,,
Image,103,32,d1dca859-f21f-45e4-a7b5-293d4dd9ef5c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/34-Groenlo-3.jpg,,waterstaatskaart,1,1,,,-1,103,,
Image,104,32,9cd1ecc2-3485-4ec7-b6a1-15d1b8bbc870,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/34-Groenlo-4.jpg,,waterstaatskaart,1,1,,,-1,104,,
Image,105,32,f6e31743-3e27-41d7-8f33-353956102b35,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/36-Goedereede.jpg,,waterstaatskaart,1,1,,,-1,105,,
